4,8,9,6,5,3,2,1,7
1,2,3,4,7,9,5,8,6
5,6,7,8,2,1,9,4,3
9,1,2,3,6,8,4,7,5
8,5,6,2,4,7,3,9,1
7,3,4,9,1,5,6,2,8
6,7,1,5,9,2,8,3,4
2,4,8,1,3,6,7,5,9
3,9,5,7,8,4,1,6,2
