5,4,1,2,6,9,3,8,7
2,6,7,8,3,4,5,9,1
9,3,8,5,1,7,2,4,6
1,5,9,6,8,3,4,7,2
8,2,3,4,7,5,6,1,9
4,7,6,1,9,2,8,3,5
6,8,5,9,4,1,7,2,3
7,1,4,3,2,6,9,5,8
3,9,2,7,5,8,1,6,4
