8,4,9,7,5,2,3,6,1
2,5,6,3,9,1,8,7,4
7,3,1,6,4,8,2,9,5
4,9,7,1,3,5,6,8,2
6,2,8,4,7,9,5,1,3
3,1,5,2,8,6,7,4,9
1,8,3,5,6,4,9,2,7
9,7,2,8,1,3,4,5,6
5,6,4,9,2,7,1,3,8
