6,8,7,3,2,4,5,1,9
3,9,1,7,5,6,4,2,8
5,2,4,9,1,8,6,3,7
4,7,6,2,9,3,8,5,1
9,5,2,8,7,1,3,4,6
8,1,3,4,6,5,9,7,2
7,3,9,6,4,2,1,8,5
1,6,8,5,3,7,2,9,4
2,4,5,1,8,9,7,6,3
