2,5,3,1,4,7,6,9,8
4,9,1,3,6,8,7,5,2
7,6,8,5,2,9,4,3,1
1,3,2,9,7,6,8,4,5
8,7,6,4,5,1,9,2,3
9,4,5,8,3,2,1,7,6
5,8,7,6,9,3,2,1,4
3,1,9,2,8,4,5,6,7
6,2,4,7,1,5,3,8,9
